;cod_municipio;municipio;estado;regiao
25105;3522406.0;Itapeva (SP);São Paulo;Sudeste
25106;3522406.0;Itapeva (SP);São Paulo;Sudeste
25107;3522406.0;Itapeva (SP);São Paulo;Sudeste
25108;3522406.0;Itapeva (SP);São Paulo;Sudeste
25109;3522406.0;Itapeva (SP);São Paulo;Sudeste
25110;3522406.0;Itapeva (SP);São Paulo;Sudeste
25111;3522406.0;Itapeva (SP);São Paulo;Sudeste
25112;3522406.0;Itapeva (SP);São Paulo;Sudeste
25113;3522406.0;Itapeva (SP);São Paulo;Sudeste
25114;3522406.0;Itapeva (SP);São Paulo;Sudeste
25115;3522406.0;Itapeva (SP);São Paulo;Sudeste
25116;3522406.0;Itapeva (SP);São Paulo;Sudeste
25117;3522406.0;Itapeva (SP);São Paulo;Sudeste
25118;3522406.0;Itapeva (SP);São Paulo;Sudeste
25119;3522406.0;Itapeva (SP);São Paulo;Sudeste
25120;3522406.0;Itapeva (SP);São Paulo;Sudeste
25121;3522406.0;Itapeva (SP);São Paulo;Sudeste
25122;2909802.0;Cruz das Almas (BA);Bahia;Nordeste
25123;2909802.0;Cruz das Almas (BA);Bahia;Nordeste
25124;2909802.0;Cruz das Almas (BA);Bahia;Nordeste
25125;2909802.0;Cruz das Almas (BA);Bahia;Nordeste
25126;2909802.0;Cruz das Almas (BA);Bahia;Nordeste
25127;2909802.0;Cruz das Almas (BA);Bahia;Nordeste
25128;2909802.0;Cruz das Almas (BA);Bahia;Nordeste
25129;2909802.0;Cruz das Almas (BA);Bahia;Nordeste
25130;2909802.0;Cruz das Almas (BA);Bahia;Nordeste
25131;2909802.0;Cruz das Almas (BA);Bahia;Nordeste
25132;2909802.0;Cruz das Almas (BA);Bahia;Nordeste
25133;2909802.0;Cruz das Almas (BA);Bahia;Nordeste
25134;2909802.0;Cruz das Almas (BA);Bahia;Nordeste
25135;2909802.0;Cruz das Almas (BA);Bahia;Nordeste
25136;2909802.0;Cruz das Almas (BA);Bahia;Nordeste
25137;2909802.0;Cruz das Almas (BA);Bahia;Nordeste
25138;2909802.0;Cruz das Almas (BA);Bahia;Nordeste
25139;2909802.0;Cruz das Almas (BA);Bahia;Nordeste
25140;2909802.0;Cruz das Almas (BA);Bahia;Nordeste
25141;2909802.0;Cruz das Almas (BA);Bahia;Nordeste
25142;2909802.0;Cruz das Almas (BA);Bahia;Nordeste
25143;2909802.0;Cruz das Almas (BA);Bahia;Nordeste
25144;2909802.0;Cruz das Almas (BA);Bahia;Nordeste
25145;2909802.0;Cruz das Almas (BA);Bahia;Nordeste
25146;2909802.0;Cruz das Almas (BA);Bahia;Nordeste
25147;2909802.0;Cruz das Almas (BA);Bahia;Nordeste
25148;2909802.0;Cruz das Almas (BA);Bahia;Nordeste
25149;2909802.0;Cruz das Almas (BA);Bahia;Nordeste
25150;2909802.0;Cruz das Almas (BA);Bahia;Nordeste
25151;2909802.0;Cruz das Almas (BA);Bahia;Nordeste
25152;2909802.0;Cruz das Almas (BA);Bahia;Nordeste
25153;2909802.0;Cruz das Almas (BA);Bahia;Nordeste
25154;2909802.0;Cruz das Almas (BA);Bahia;Nordeste
25155;2909802.0;Cruz das Almas (BA);Bahia;Nordeste
25156;2909802.0;Cruz das Almas (BA);Bahia;Nordeste
25157;3542909.0;Ribeirão Bonito (SP);São Paulo;Sudeste
25158;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25159;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25160;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25161;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25162;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25163;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25164;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25165;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25166;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25167;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25168;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25169;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25170;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25171;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25172;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25173;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25174;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25175;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25176;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25177;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25178;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25179;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25180;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25181;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25182;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25183;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25184;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25185;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25186;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25187;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25188;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25189;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25190;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25191;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25192;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25193;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25194;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25195;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25196;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25197;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25198;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25199;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25200;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25201;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25202;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25203;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25204;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25205;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25206;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25207;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25208;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25209;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25210;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25211;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25212;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25213;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25214;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25215;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25216;3148004.0;Patos de Minas (MG);Minas Gerais;Sudeste
25217;4118501.0;Pato Branco (PR);Paraná;Sul
25218;4118501.0;Pato Branco (PR);Paraná;Sul
25219;4118501.0;Pato Branco (PR);Paraná;Sul
25220;4118501.0;Pato Branco (PR);Paraná;Sul
25221;4118501.0;Pato Branco (PR);Paraná;Sul
25222;4118501.0;Pato Branco (PR);Paraná;Sul
25223;4118501.0;Pato Branco (PR);Paraná;Sul
25224;4118501.0;Pato Branco (PR);Paraná;Sul
25225;4118501.0;Pato Branco (PR);Paraná;Sul
25226;4118501.0;Pato Branco (PR);Paraná;Sul
25227;4118501.0;Pato Branco (PR);Paraná;Sul
25228;4118501.0;Pato Branco (PR);Paraná;Sul
25229;4118501.0;Pato Branco (PR);Paraná;Sul
25230;4118501.0;Pato Branco (PR);Paraná;Sul
25231;4118501.0;Pato Branco (PR);Paraná;Sul
25232;4118501.0;Pato Branco (PR);Paraná;Sul
25233;4118501.0;Pato Branco (PR);Paraná;Sul
25234;4118501.0;Pato Branco (PR);Paraná;Sul
25235;4118501.0;Pato Branco (PR);Paraná;Sul
25236;4118501.0;Pato Branco (PR);Paraná;Sul
25237;4118501.0;Pato Branco (PR);Paraná;Sul
25238;4118501.0;Pato Branco (PR);Paraná;Sul
25239;4118501.0;Pato Branco (PR);Paraná;Sul
25240;4118501.0;Pato Branco (PR);Paraná;Sul
25241;4118501.0;Pato Branco (PR);Paraná;Sul
25242;4118501.0;Pato Branco (PR);Paraná;Sul
25243;4118501.0;Pato Branco (PR);Paraná;Sul
25244;4118501.0;Pato Branco (PR);Paraná;Sul
25245;4118501.0;Pato Branco (PR);Paraná;Sul
25246;4118501.0;Pato Branco (PR);Paraná;Sul
25247;4118501.0;Pato Branco (PR);Paraná;Sul
25248;4118501.0;Pato Branco (PR);Paraná;Sul
25249;4118501.0;Pato Branco (PR);Paraná;Sul
25250;4118501.0;Pato Branco (PR);Paraná;Sul
25251;4118501.0;Pato Branco (PR);Paraná;Sul
25252;4118501.0;Pato Branco (PR);Paraná;Sul
25253;4118501.0;Pato Branco (PR);Paraná;Sul
25254;4118501.0;Pato Branco (PR);Paraná;Sul
25255;4118501.0;Pato Branco (PR);Paraná;Sul
25256;4118501.0;Pato Branco (PR);Paraná;Sul
25257;4118501.0;Pato Branco (PR);Paraná;Sul
25258;4118501.0;Pato Branco (PR);Paraná;Sul
25259;2301109.0;Aracati (CE);Ceará;Nordeste
25260;2301109.0;Aracati (CE);Ceará;Nordeste
25261;2301109.0;Aracati (CE);Ceará;Nordeste
25262;2301109.0;Aracati (CE);Ceará;Nordeste
25263;2301109.0;Aracati (CE);Ceará;Nordeste
25264;2301109.0;Aracati (CE);Ceará;Nordeste
25265;2301109.0;Aracati (CE);Ceará;Nordeste
25266;2301109.0;Aracati (CE);Ceará;Nordeste
25267;2301109.0;Aracati (CE);Ceará;Nordeste
25268;2301109.0;Aracati (CE);Ceará;Nordeste
25269;2301109.0;Aracati (CE);Ceará;Nordeste
25270;2301109.0;Aracati (CE);Ceará;Nordeste
25271;2301109.0;Aracati (CE);Ceará;Nordeste
25272;2301109.0;Aracati (CE);Ceará;Nordeste
25273;2301109.0;Aracati (CE);Ceará;Nordeste
25274;2301109.0;Aracati (CE);Ceará;Nordeste
25275;3145208.0;Nova Serrana (MG);Minas Gerais;Sudeste
25276;3145208.0;Nova Serrana (MG);Minas Gerais;Sudeste
25277;3145208.0;Nova Serrana (MG);Minas Gerais;Sudeste
25278;3145208.0;Nova Serrana (MG);Minas Gerais;Sudeste
25279;3145208.0;Nova Serrana (MG);Minas Gerais;Sudeste
25280;3145208.0;Nova Serrana (MG);Minas Gerais;Sudeste
25281;3145208.0;Nova Serrana (MG);Minas Gerais;Sudeste
25282;3145208.0;Nova Serrana (MG);Minas Gerais;Sudeste
25283;3145208.0;Nova Serrana (MG);Minas Gerais;Sudeste
25284;3300605.0;Bom Jesus do Itabapoana (RJ);Rio de Janeiro;Sudeste
25285;3300605.0;Bom Jesus do Itabapoana (RJ);Rio de Janeiro;Sudeste
25286;3300605.0;Bom Jesus do Itabapoana (RJ);Rio de Janeiro;Sudeste
25287;3300605.0;Bom Jesus do Itabapoana (RJ);Rio de Janeiro;Sudeste
25288;3300605.0;Bom Jesus do Itabapoana (RJ);Rio de Janeiro;Sudeste
25289;3300605.0;Bom Jesus do Itabapoana (RJ);Rio de Janeiro;Sudeste
25290;3300605.0;Bom Jesus do Itabapoana (RJ);Rio de Janeiro;Sudeste
25291;3304706.0;Santo Antônio de Pádua (RJ);Rio de Janeiro;Sudeste
25292;3304706.0;Santo Antônio de Pádua (RJ);Rio de Janeiro;Sudeste
25293;3304706.0;Santo Antônio de Pádua (RJ);Rio de Janeiro;Sudeste
25294;3304706.0;Santo Antônio de Pádua (RJ);Rio de Janeiro;Sudeste
25295;3304706.0;Santo Antônio de Pádua (RJ);Rio de Janeiro;Sudeste
25296;3304706.0;Santo Antônio de Pádua (RJ);Rio de Janeiro;Sudeste
25297;3304706.0;Santo Antônio de Pádua (RJ);Rio de Janeiro;Sudeste
25298;3303609.0;Paracambi (RJ);Rio de Janeiro;Sudeste
25299;3303609.0;Paracambi (RJ);Rio de Janeiro;Sudeste
25300;3303609.0;Paracambi (RJ);Rio de Janeiro;Sudeste
25301;3303609.0;Paracambi (RJ);Rio de Janeiro;Sudeste
25302;3306008.0;Três Rios (RJ);Rio de Janeiro;Sudeste
25303;3306008.0;Três Rios (RJ);Rio de Janeiro;Sudeste
25304;3306008.0;Três Rios (RJ);Rio de Janeiro;Sudeste
25305;3306008.0;Três Rios (RJ);Rio de Janeiro;Sudeste
25306;3306008.0;Três Rios (RJ);Rio de Janeiro;Sudeste
25307;3306008.0;Três Rios (RJ);Rio de Janeiro;Sudeste
25308;3306008.0;Três Rios (RJ);Rio de Janeiro;Sudeste
25309;3306008.0;Três Rios (RJ);Rio de Janeiro;Sudeste
25310;3306008.0;Três Rios (RJ);Rio de Janeiro;Sudeste
25311;3306008.0;Três Rios (RJ);Rio de Janeiro;Sudeste
25312;3306008.0;Três Rios (RJ);Rio de Janeiro;Sudeste
25313;3306008.0;Três Rios (RJ);Rio de Janeiro;Sudeste
25314;3306008.0;Três Rios (RJ);Rio de Janeiro;Sudeste
25315;3306008.0;Três Rios (RJ);Rio de Janeiro;Sudeste
25316;1702109.0;Araguaína (TO);Tocantins;Norte
25317;1702109.0;Araguaína (TO);Tocantins;Norte
25318;1702109.0;Araguaína (TO);Tocantins;Norte
25319;1702109.0;Araguaína (TO);Tocantins;Norte
25320;1702109.0;Araguaína (TO);Tocantins;Norte
25321;1702109.0;Araguaína (TO);Tocantins;Norte
25322;1702109.0;Araguaína (TO);Tocantins;Norte
25323;1702109.0;Araguaína (TO);Tocantins;Norte
25324;1702109.0;Araguaína (TO);Tocantins;Norte
25325;1702109.0;Araguaína (TO);Tocantins;Norte
25326;1702109.0;Araguaína (TO);Tocantins;Norte
25327;1702109.0;Araguaína (TO);Tocantins;Norte
25328;1702109.0;Araguaína (TO);Tocantins;Norte
25329;1702109.0;Araguaína (TO);Tocantins;Norte
25330;1702109.0;Araguaína (TO);Tocantins;Norte
25331;1702109.0;Araguaína (TO);Tocantins;Norte
25332;1702109.0;Araguaína (TO);Tocantins;Norte
25333;1702109.0;Araguaína (TO);Tocantins;Norte
25334;1702109.0;Araguaína (TO);Tocantins;Norte
25335;1702109.0;Araguaína (TO);Tocantins;Norte
25336;1702109.0;Araguaína (TO);Tocantins;Norte
25337;1702109.0;Araguaína (TO);Tocantins;Norte
25338;1702109.0;Araguaína (TO);Tocantins;Norte
25339;1702109.0;Araguaína (TO);Tocantins;Norte
25340;1702109.0;Araguaína (TO);Tocantins;Norte
25341;1702109.0;Araguaína (TO);Tocantins;Norte
25342;1702109.0;Araguaína (TO);Tocantins;Norte
25343;1702109.0;Araguaína (TO);Tocantins;Norte
25344;1702109.0;Araguaína (TO);Tocantins;Norte
25345;1702109.0;Araguaína (TO);Tocantins;Norte
25346;3510807.0;Casa Branca (SP);São Paulo;Sudeste
25347;3510807.0;Casa Branca (SP);São Paulo;Sudeste
25348;3510807.0;Casa Branca (SP);São Paulo;Sudeste
25349;5101258.0;Araputanga (MT);Mato Grosso;Centro-Oeste
25350;5101258.0;Araputanga (MT);Mato Grosso;Centro-Oeste
25351;5101258.0;Araputanga (MT);Mato Grosso;Centro-Oeste
25352;5101258.0;Araputanga (MT);Mato Grosso;Centro-Oeste
25353;5101258.0;Araputanga (MT);Mato Grosso;Centro-Oeste
25354;5101258.0;Araputanga (MT);Mato Grosso;Centro-Oeste
25355;5101258.0;Araputanga (MT);Mato Grosso;Centro-Oeste
25356;4309605.0;Horizontina (RS);Rio Grande do Sul;Sul
25357;4309605.0;Horizontina (RS);Rio Grande do Sul;Sul
25358;4309605.0;Horizontina (RS);Rio Grande do Sul;Sul
25359;4309605.0;Horizontina (RS);Rio Grande do Sul;Sul
25360;4309605.0;Horizontina (RS);Rio Grande do Sul;Sul
25361;4309605.0;Horizontina (RS);Rio Grande do Sul;Sul
25362;4309605.0;Horizontina (RS);Rio Grande do Sul;Sul
25363;4309605.0;Horizontina (RS);Rio Grande do Sul;Sul
25364;2607208.0;Ipojuca (PE);Pernambuco;Nordeste
25365;2607208.0;Ipojuca (PE);Pernambuco;Nordeste
25366;2607208.0;Ipojuca (PE);Pernambuco;Nordeste
25367;2607208.0;Ipojuca (PE);Pernambuco;Nordeste
25368;2607208.0;Ipojuca (PE);Pernambuco;Nordeste
25369;2607208.0;Ipojuca (PE);Pernambuco;Nordeste
25370;5221858.0;Valparaíso de Goiás (GO);Goiás;Centro-Oeste
25371;5221858.0;Valparaíso de Goiás (GO);Goiás;Centro-Oeste
25372;5221858.0;Valparaíso de Goiás (GO);Goiás;Centro-Oeste
25373;5221858.0;Valparaíso de Goiás (GO);Goiás;Centro-Oeste
25374;5221858.0;Valparaíso de Goiás (GO);Goiás;Centro-Oeste
25375;5221858.0;Valparaíso de Goiás (GO);Goiás;Centro-Oeste
25376;1100189.0;Pimenta Bueno (RO);Rondônia;Norte
25377;1100189.0;Pimenta Bueno (RO);Rondônia;Norte
25378;1100189.0;Pimenta Bueno (RO);Rondônia;Norte
25379;1100189.0;Pimenta Bueno (RO);Rondônia;Norte
25380;1100189.0;Pimenta Bueno (RO);Rondônia;Norte
25381;1100189.0;Pimenta Bueno (RO);Rondônia;Norte
25382;1100189.0;Pimenta Bueno (RO);Rondônia;Norte
25383;5217104.0;Piracanjuba (GO);Goiás;Centro-Oeste
25384;5217104.0;Piracanjuba (GO);Goiás;Centro-Oeste
25385;5217104.0;Piracanjuba (GO);Goiás;Centro-Oeste
25386;5217104.0;Piracanjuba (GO);Goiás;Centro-Oeste
25387;5217104.0;Piracanjuba (GO);Goiás;Centro-Oeste
25388;5217104.0;Piracanjuba (GO);Goiás;Centro-Oeste
25389;5217104.0;Piracanjuba (GO);Goiás;Centro-Oeste
25390;5217104.0;Piracanjuba (GO);Goiás;Centro-Oeste
25391;5217104.0;Piracanjuba (GO);Goiás;Centro-Oeste
25392;5217104.0;Piracanjuba (GO);Goiás;Centro-Oeste
25393;5217104.0;Piracanjuba (GO);Goiás;Centro-Oeste
25394;3544251.0;Rosana (SP);São Paulo;Sudeste
25395;3544251.0;Rosana (SP);São Paulo;Sudeste
25396;3544251.0;Rosana (SP);São Paulo;Sudeste
25397;3544251.0;Rosana (SP);São Paulo;Sudeste
25398;3143104.0;Monte Carmelo (MG);Minas Gerais;Sudeste
25399;3143104.0;Monte Carmelo (MG);Minas Gerais;Sudeste
25400;3143104.0;Monte Carmelo (MG);Minas Gerais;Sudeste
25401;3143104.0;Monte Carmelo (MG);Minas Gerais;Sudeste
25402;3143104.0;Monte Carmelo (MG);Minas Gerais;Sudeste
25403;3143104.0;Monte Carmelo (MG);Minas Gerais;Sudeste
25404;3143104.0;Monte Carmelo (MG);Minas Gerais;Sudeste
25405;3143104.0;Monte Carmelo (MG);Minas Gerais;Sudeste
25406;3143104.0;Monte Carmelo (MG);Minas Gerais;Sudeste
25407;3143104.0;Monte Carmelo (MG);Minas Gerais;Sudeste
25408;3143104.0;Monte Carmelo (MG);Minas Gerais;Sudeste
25409;3143104.0;Monte Carmelo (MG);Minas Gerais;Sudeste
25410;3143104.0;Monte Carmelo (MG);Minas Gerais;Sudeste
25411;3143104.0;Monte Carmelo (MG);Minas Gerais;Sudeste
25412;3143104.0;Monte Carmelo (MG);Minas Gerais;Sudeste
25413;3143104.0;Monte Carmelo (MG);Minas Gerais;Sudeste
25414;3143104.0;Monte Carmelo (MG);Minas Gerais;Sudeste
25415;3519055.0;Holambra (SP);São Paulo;Sudeste
25416;3524709.0;Jaguariúna (SP);São Paulo;Sudeste
25417;3524709.0;Jaguariúna (SP);São Paulo;Sudeste
25418;3524709.0;Jaguariúna (SP);São Paulo;Sudeste
25419;3524709.0;Jaguariúna (SP);São Paulo;Sudeste
25420;3524709.0;Jaguariúna (SP);São Paulo;Sudeste
25421;3524709.0;Jaguariúna (SP);São Paulo;Sudeste
25422;3524709.0;Jaguariúna (SP);São Paulo;Sudeste
25423;3524709.0;Jaguariúna (SP);São Paulo;Sudeste
25424;3524709.0;Jaguariúna (SP);São Paulo;Sudeste
25425;3524709.0;Jaguariúna (SP);São Paulo;Sudeste
25426;3524709.0;Jaguariúna (SP);São Paulo;Sudeste
25427;3524709.0;Jaguariúna (SP);São Paulo;Sudeste
25428;3524709.0;Jaguariúna (SP);São Paulo;Sudeste
25429;3524709.0;Jaguariúna (SP);São Paulo;Sudeste
25430;3524709.0;Jaguariúna (SP);São Paulo;Sudeste
25431;3524709.0;Jaguariúna (SP);São Paulo;Sudeste
25432;3524709.0;Jaguariúna (SP);São Paulo;Sudeste
25433;3524709.0;Jaguariúna (SP);São Paulo;Sudeste
25434;3524709.0;Jaguariúna (SP);São Paulo;Sudeste
25435;3524709.0;Jaguariúna (SP);São Paulo;Sudeste
25436;3524709.0;Jaguariúna (SP);São Paulo;Sudeste
25437;3524709.0;Jaguariúna (SP);São Paulo;Sudeste
25438;3524709.0;Jaguariúna (SP);São Paulo;Sudeste
25439;3524709.0;Jaguariúna (SP);São Paulo;Sudeste
25440;4125704.0;São Miguel do Iguaçu (PR);Paraná;Sul
25441;4125704.0;São Miguel do Iguaçu (PR);Paraná;Sul
25442;4125704.0;São Miguel do Iguaçu (PR);Paraná;Sul
25443;4125704.0;São Miguel do Iguaçu (PR);Paraná;Sul
25444;4125704.0;São Miguel do Iguaçu (PR);Paraná;Sul
25445;4125704.0;São Miguel do Iguaçu (PR);Paraná;Sul
25446;4125704.0;São Miguel do Iguaçu (PR);Paraná;Sul
25447;4125704.0;São Miguel do Iguaçu (PR);Paraná;Sul
25448;4125704.0;São Miguel do Iguaçu (PR);Paraná;Sul
25449;4125704.0;São Miguel do Iguaçu (PR);Paraná;Sul
25450;4125704.0;São Miguel do Iguaçu (PR);Paraná;Sul
25451;4125704.0;São Miguel do Iguaçu (PR);Paraná;Sul
25452;4125704.0;São Miguel do Iguaçu (PR);Paraná;Sul
25453;3204906.0;São Mateus (ES);Espírito Santo;Sudeste
25454;3204906.0;São Mateus (ES);Espírito Santo;Sudeste
25455;3204906.0;São Mateus (ES);Espírito Santo;Sudeste
25456;3204906.0;São Mateus (ES);Espírito Santo;Sudeste
25457;3204906.0;São Mateus (ES);Espírito Santo;Sudeste
25458;3204906.0;São Mateus (ES);Espírito Santo;Sudeste
25459;3204906.0;São Mateus (ES);Espírito Santo;Sudeste
25460;3204906.0;São Mateus (ES);Espírito Santo;Sudeste
25461;3204906.0;São Mateus (ES);Espírito Santo;Sudeste
25462;3204906.0;São Mateus (ES);Espírito Santo;Sudeste
25463;3204906.0;São Mateus (ES);Espírito Santo;Sudeste
25464;3204906.0;São Mateus (ES);Espírito Santo;Sudeste
25465;3204906.0;São Mateus (ES);Espírito Santo;Sudeste
25466;3204906.0;São Mateus (ES);Espírito Santo;Sudeste
25467;3204906.0;São Mateus (ES);Espírito Santo;Sudeste
25468;3204906.0;São Mateus (ES);Espírito Santo;Sudeste
25469;3204906.0;São Mateus (ES);Espírito Santo;Sudeste
25470;3204906.0;São Mateus (ES);Espírito Santo;Sudeste
25471;3204906.0;São Mateus (ES);Espírito Santo;Sudeste
25472;3204906.0;São Mateus (ES);Espírito Santo;Sudeste
25473;3204906.0;São Mateus (ES);Espírito Santo;Sudeste
25474;3204906.0;São Mateus (ES);Espírito Santo;Sudeste
25475;3204906.0;São Mateus (ES);Espírito Santo;Sudeste
25476;3204906.0;São Mateus (ES);Espírito Santo;Sudeste
25477;3204906.0;São Mateus (ES);Espírito Santo;Sudeste
25478;3204906.0;São Mateus (ES);Espírito Santo;Sudeste
25479;3204906.0;São Mateus (ES);Espírito Santo;Sudeste
25480;3204906.0;São Mateus (ES);Espírito Santo;Sudeste
25481;3204906.0;São Mateus (ES);Espírito Santo;Sudeste
25482;4119152.0;Pinhais (PR);Paraná;Sul
25483;4119152.0;Pinhais (PR);Paraná;Sul
25484;4119152.0;Pinhais (PR);Paraná;Sul
25485;4119152.0;Pinhais (PR);Paraná;Sul
25486;4119152.0;Pinhais (PR);Paraná;Sul
25487;4119152.0;Pinhais (PR);Paraná;Sul
25488;4119152.0;Pinhais (PR);Paraná;Sul
25489;4119152.0;Pinhais (PR);Paraná;Sul
25490;4119152.0;Pinhais (PR);Paraná;Sul
25491;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25492;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25493;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25494;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25495;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25496;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25497;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25498;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25499;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25500;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25501;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25502;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25503;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25504;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25505;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25506;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25507;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25508;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25509;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25510;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25511;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25512;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25513;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25514;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25515;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25516;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25517;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25518;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25519;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25520;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25521;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25522;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25523;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25524;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25525;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25526;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25527;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25528;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25529;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25530;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25531;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25532;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25533;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25534;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25535;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25536;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
25537;2919207.0;Lauro de Freitas (BA);Bahia;Nordeste
