,CODIGO_CURSO,NUM_ALUNOS_MATRICULADOS,NUM_ALUNOS_CONCLUINTES,RECURSOS
23034,5000323.0,60.0,10.0,7.0
23035,81220.0,35.0,2.0,11.0
23036,105856.0,56.0,19.0,11.0
23037,1182965.0,41.0,8.0,11.0
23038,1206139.0,32.0,0.0,11.0
23039,1332754.0,46.0,0.0,12.0
23040,1332764.0,5.0,0.0,11.0
23041,1405536.0,27.0,0.0,11.0
23042,85799.0,6.0,6.0,3.0
23043,85801.0,24.0,6.0,3.0
23044,56482.0,185.0,44.0,4.0
23045,56489.0,188.0,73.0,4.0
23046,57394.0,996.0,146.0,4.0
23047,72575.0,45.0,18.0,4.0
23048,82364.0,92.0,22.0,4.0
23049,97223.0,106.0,31.0,4.0
23050,97245.0,373.0,128.0,5.0
23051,98059.0,247.0,93.0,4.0
23052,98738.0,674.0,162.0,4.0
23053,99824.0,552.0,191.0,5.0
23054,104063.0,359.0,152.0,4.0
23055,1192781.0,164.0,62.0,4.0
23056,1193275.0,424.0,0.0,2.0
23057,1193613.0,244.0,93.0,5.0
23058,1203273.0,108.0,0.0,4.0
23059,1330940.0,127.0,0.0,4.0
23060,1331496.0,152.0,0.0,4.0
23061,1332472.0,121.0,0.0,5.0
23062,1351650.0,40.0,0.0,0.0
23063,1457820.0,21.0,0.0,4.0
23064,1457832.0,53.0,0.0,4.0
23065,1107900.0,235.0,45.0,3.0
23066,1116501.0,164.0,47.0,3.0
23067,1121801.0,28.0,14.0,3.0
23068,1172547.0,393.0,74.0,3.0
23069,57942.0,103.0,17.0,2.0
23070,58773.0,4.0,0.0,5.0
23071,66163.0,16.0,0.0,6.0
23072,54913.0,185.0,48.0,5.0
23073,150202.0,452.0,69.0,10.0
23074,54602.0,987.0,217.0,12.0
23075,54605.0,108.0,8.0,12.0
23076,82664.0,265.0,27.0,12.0
23077,82666.0,449.0,82.0,12.0
23078,98595.0,341.0,25.0,12.0
23079,98746.0,452.0,50.0,12.0
23080,99519.0,564.0,103.0,12.0
23081,99652.0,714.0,123.0,12.0
23082,99818.0,596.0,95.0,12.0
23083,102056.0,1020.0,112.0,11.0
23084,104478.0,1131.0,265.0,12.0
23085,104480.0,711.0,141.0,12.0
23086,1043865.0,471.0,84.0,12.0
23087,1043904.0,65.0,1.0,12.0
23088,1148864.0,649.0,85.0,12.0
23089,1149905.0,197.0,45.0,12.0
23090,1150707.0,190.0,41.0,12.0
23091,1151561.0,251.0,33.0,12.0
23092,1151741.0,340.0,71.0,12.0
23093,1152558.0,120.0,30.0,12.0
23094,1153405.0,285.0,56.0,12.0
23095,1155584.0,210.0,19.0,12.0
23096,1156975.0,193.0,44.0,12.0
23097,1156978.0,481.0,51.0,12.0
23098,1158378.0,435.0,0.0,12.0
23099,1158558.0,41.0,15.0,12.0
23100,1162836.0,406.0,44.0,12.0
23101,1204411.0,225.0,37.0,12.0
23102,1206130.0,162.0,29.0,12.0
23103,1259759.0,439.0,191.0,12.0
23104,1259764.0,333.0,0.0,12.0
23105,1259775.0,323.0,69.0,12.0
23106,1285113.0,339.0,96.0,12.0
23107,1304677.0,715.0,0.0,12.0
23108,1304682.0,226.0,2.0,12.0
23109,1351278.0,57.0,0.0,10.0
23110,1351279.0,38.0,0.0,11.0
23111,1366242.0,135.0,0.0,12.0
23112,1385538.0,425.0,0.0,12.0
23113,1453382.0,42.0,0.0,12.0
23114,1453383.0,42.0,0.0,12.0
23115,1453384.0,32.0,0.0,12.0
23116,1453385.0,68.0,0.0,12.0
23117,1453386.0,111.0,0.0,12.0
23118,1453387.0,148.0,0.0,12.0
23119,1453388.0,78.0,0.0,10.0
23120,1453389.0,70.0,0.0,10.0
23121,1458138.0,11.0,0.0,12.0
23122,1458139.0,86.0,0.0,12.0
23123,1458188.0,78.0,0.0,12.0
23124,1458189.0,19.0,0.0,12.0
23125,1458190.0,22.0,0.0,10.0
23126,1458195.0,32.0,0.0,12.0
23127,1478302.0,28.0,0.0,10.0
23128,1484201.0,17.0,0.0,10.0
23129,1484215.0,40.0,0.0,10.0
23130,1484217.0,12.0,0.0,10.0
23131,1484221.0,6.0,0.0,10.0
23132,1484231.0,16.0,0.0,10.0
23133,1484232.0,1.0,0.0,10.0
23134,1484233.0,43.0,0.0,10.0
23135,1484236.0,12.0,0.0,10.0
23136,1486415.0,8.0,0.0,10.0
23137,1487769.0,30.0,0.0,10.0
23138,1487771.0,15.0,0.0,10.0
23139,1487772.0,1.0,0.0,10.0
23140,1487776.0,19.0,0.0,10.0
23141,1487777.0,28.0,0.0,10.0
23142,1487785.0,22.0,0.0,10.0
23143,1487852.0,34.0,0.0,10.0
23144,1487853.0,31.0,0.0,10.0
23145,1487854.0,24.0,0.0,10.0
23146,1487855.0,36.0,0.0,10.0
23147,1487856.0,23.0,0.0,10.0
23148,1487858.0,27.0,0.0,10.0
23149,1487859.0,50.0,0.0,10.0
23150,1487860.0,28.0,0.0,10.0
23151,1487861.0,42.0,0.0,10.0
23152,56026.0,28.0,3.0,7.0
23153,56028.0,7.0,0.0,7.0
23154,80861.0,27.0,0.0,8.0
23155,100520.0,57.0,5.0,7.0
23156,82366.0,71.0,18.0,9.0
23157,82496.0,30.0,8.0,7.0
23158,88640.0,208.0,35.0,10.0
23159,100594.0,69.0,19.0,7.0
23160,117968.0,129.0,31.0,9.0
23161,1042112.0,29.0,3.0,8.0
23162,1174478.0,70.0,30.0,8.0
23163,1174479.0,27.0,3.0,9.0
23164,1174587.0,39.0,1.0,11.0
23165,1349426.0,17.0,0.0,9.0
23166,54975.0,319.0,41.0,7.0
23167,81351.0,265.0,39.0,7.0
23168,105916.0,254.0,47.0,7.0
23169,107820.0,111.0,6.0,7.0
23170,108706.0,167.0,30.0,0.0
23171,1086436.0,317.0,64.0,7.0
23172,1104264.0,461.0,56.0,7.0
23173,1199184.0,336.0,48.0,7.0
23174,1203337.0,375.0,59.0,7.0
23175,1258755.0,177.0,35.0,7.0
23176,1283827.0,263.0,0.0,7.0
23177,64190.0,53.0,12.0,0.0
23178,1042353.0,11.0,1.0,0.0
23179,1042354.0,25.0,5.0,0.0
23180,1258315.0,26.0,0.0,0.0
23181,1350062.0,2.0,0.0,0.0
23182,1387849.0,13.0,0.0,0.0
23183,1387850.0,6.0,0.0,0.0
23184,1387853.0,2.0,0.0,0.0
23185,1103792.0,136.0,74.0,3.0
23186,1104465.0,5.0,5.0,3.0
23187,1193057.0,18.0,18.0,3.0
23188,1205529.0,14.0,14.0,3.0
23189,1280086.0,199.0,0.0,3.0
23190,1304610.0,39.0,39.0,3.0
23191,54330.0,82.0,8.0,6.0
23192,54780.0,45.0,4.0,5.0
23193,73808.0,227.0,17.0,6.0
23194,73816.0,138.0,8.0,6.0
23195,100468.0,270.0,18.0,6.0
23196,1160069.0,3.0,1.0,4.0
23197,1161121.0,85.0,8.0,6.0
23198,1161125.0,40.0,9.0,6.0
23199,1161126.0,42.0,6.0,6.0
23200,1365191.0,54.0,0.0,6.0
23201,1366250.0,49.0,0.0,6.0
23202,119032.0,79.0,24.0,1.0
23203,1100369.0,51.0,9.0,1.0
23204,1158381.0,61.0,9.0,1.0
23205,1179778.0,8.0,1.0,1.0
23206,1204822.0,16.0,0.0,1.0
23207,1283972.0,9.0,4.0,1.0
23208,1331433.0,11.0,0.0,1.0
23209,68356.0,88.0,29.0,0.0
23210,68358.0,44.0,16.0,0.0
23211,115392.0,9.0,3.0,0.0
23212,115394.0,3.0,2.0,0.0
23213,1055781.0,3.0,3.0,0.0
23214,1205703.0,9.0,5.0,0.0
23215,1205705.0,11.0,2.0,0.0
23216,1205707.0,11.0,5.0,0.0
23217,1389674.0,38.0,0.0,0.0
23218,66165.0,108.0,15.0,3.0
23219,66167.0,1.0,0.0,6.0
23220,66169.0,2.0,1.0,2.0
23221,89826.0,379.0,64.0,3.0
23222,1171610.0,187.0,55.0,2.0
23223,1203441.0,164.0,36.0,3.0
23224,1330597.0,46.0,0.0,3.0
23225,1338076.0,8.0,0.0,5.0
23226,1338079.0,19.0,0.0,6.0
23227,1338081.0,14.0,0.0,5.0
23228,5000183.0,196.0,40.0,3.0
23229,55396.0,111.0,15.0,3.0
23230,117708.0,62.0,7.0,3.0
23231,53454.0,14.0,1.0,5.0
23232,61824.0,138.0,23.0,4.0
23233,73140.0,97.0,16.0,4.0
23234,104490.0,696.0,114.0,4.0
23235,1141771.0,364.0,94.0,4.0
23236,1148094.0,73.0,27.0,4.0
23237,1166253.0,142.0,22.0,4.0
23238,1279511.0,218.0,0.0,4.0
23239,1284887.0,79.0,16.0,4.0
23240,1385084.0,21.0,0.0,1.0
23241,53493.0,551.0,106.0,9.0
23242,67168.0,789.0,81.0,10.0
23243,103834.0,252.0,54.0,12.0
23244,110644.0,30.0,21.0,9.0
23245,112076.0,0.0,0.0,7.0
23246,112078.0,85.0,13.0,9.0
23247,112080.0,76.0,42.0,10.0
23248,122411.0,35.0,10.0,11.0
23249,1173382.0,140.0,16.0,10.0
23250,1173385.0,72.0,40.0,9.0
23251,1304214.0,42.0,6.0,9.0
23252,1304241.0,165.0,0.0,8.0
23253,1309101.0,174.0,0.0,9.0
23254,1385448.0,117.0,0.0,9.0
23255,1441900.0,9.0,0.0,7.0
23256,20004.0,33.0,0.0,10.0
23257,85358.0,19.0,0.0,10.0
23258,89859.0,56.0,0.0,9.0
23259,59321.0,92.0,39.0,5.0
23260,54908.0,221.0,22.0,9.0
23261,54909.0,149.0,25.0,9.0
23262,91913.0,423.0,39.0,9.0
23263,118604.0,227.0,45.0,8.0
23264,118606.0,64.0,8.0,8.0
23265,118610.0,102.0,24.0,8.0
23266,1068964.0,0.0,0.0,0.0
23267,1102542.0,140.0,18.0,8.0
23268,1114623.0,102.0,31.0,8.0
23269,1115114.0,127.0,9.0,8.0
23270,1188455.0,213.0,55.0,10.0
23271,1385486.0,68.0,0.0,7.0
23272,5000060.0,128.0,27.0,8.0
23273,58058.0,76.0,8.0,4.0
23274,105407.0,62.0,34.0,7.0
23275,118236.0,12.0,2.0,7.0
23276,1205870.0,59.0,40.0,7.0
23277,1058916.0,38.0,0.0,4.0
23278,1058919.0,79.0,16.0,4.0
23279,1099321.0,56.0,4.0,8.0
23280,1204491.0,121.0,47.0,4.0
23281,1204603.0,13.0,7.0,5.0
23282,1258433.0,84.0,0.0,4.0
23283,1300291.0,65.0,0.0,5.0
23284,1304882.0,95.0,0.0,5.0
23285,1439298.0,63.0,0.0,4.0
23286,67110.0,684.0,133.0,6.0
23287,1161122.0,181.0,13.0,6.0
23288,1417761.0,50.0,0.0,5.0
23289,105403.0,301.0,39.0,9.0
23290,53794.0,69.0,16.0,9.0
23291,103958.0,44.0,22.0,9.0
23292,104438.0,422.0,55.0,9.0
23293,104608.0,32.0,1.0,9.0
23294,1395894.0,40.0,0.0,9.0
23295,80246.0,30.0,4.0,5.0
23296,1300312.0,55.0,8.0,5.0
23297,74238.0,26.0,1.0,12.0
23298,74240.0,82.0,15.0,12.0
23299,100530.0,1.0,1.0,4.0
23300,95895.0,19.0,19.0,1.0
23301,1204249.0,0.0,0.0,1.0
23302,1204583.0,105.0,40.0,1.0
23303,1304015.0,154.0,0.0,3.0
23304,1304019.0,582.0,0.0,3.0
23305,1304020.0,173.0,0.0,1.0
23306,1353116.0,95.0,0.0,1.0
23307,75774.0,225.0,17.0,2.0
23308,75776.0,30.0,1.0,5.0
23309,75778.0,35.0,9.0,2.0
23310,87170.0,66.0,8.0,6.0
23311,74272.0,53.0,16.0,6.0
23312,74274.0,46.0,9.0,6.0
23313,57692.0,70.0,15.0,3.0
23314,57815.0,102.0,25.0,3.0
23315,67112.0,741.0,110.0,3.0
23316,88918.0,157.0,23.0,3.0
23317,96249.0,50.0,6.0,3.0
23318,96363.0,168.0,29.0,3.0
23319,96365.0,178.0,17.0,3.0
23320,100504.0,100.0,27.0,3.0
23321,103956.0,0.0,0.0,0.0
23322,104038.0,13.0,4.0,3.0
23323,118714.0,342.0,109.0,3.0
23324,1260493.0,110.0,36.0,3.0
23325,1260519.0,70.0,8.0,3.0
23326,1260522.0,3.0,0.0,3.0
23327,1261240.0,131.0,0.0,3.0
23328,1321977.0,115.0,0.0,3.0
23329,1321986.0,147.0,0.0,3.0
23330,1321987.0,171.0,0.0,3.0
23331,1353957.0,48.0,0.0,3.0
23332,5000981.0,679.0,43.0,7.0
23333,18159.0,290.0,46.0,2.0
23334,54042.0,716.0,128.0,2.0
23335,88559.0,148.0,26.0,2.0
23336,88566.0,72.0,18.0,2.0
23337,90665.0,258.0,43.0,1.0
23338,116880.0,334.0,62.0,2.0
23339,1174892.0,76.0,41.0,2.0
23340,1177484.0,78.0,14.0,2.0
23341,1279601.0,46.0,0.0,2.0
23342,1300314.0,190.0,0.0,1.0
23343,74493.0,15.0,15.0,5.0
23344,54051.0,1.0,1.0,10.0
23345,54052.0,30.0,7.0,10.0
23346,54053.0,45.0,11.0,11.0
23347,59798.0,41.0,11.0,10.0
23348,59802.0,15.0,3.0,10.0
23349,59804.0,113.0,24.0,11.0
23350,59806.0,86.0,31.0,10.0
23351,97247.0,216.0,93.0,10.0
23352,104628.0,1013.0,213.0,11.0
23353,359798.0,3.0,3.0,11.0
23354,1305063.0,87.0,11.0,11.0
23355,1305065.0,20.0,9.0,11.0
23356,1305231.0,60.0,0.0,10.0
23357,1332241.0,38.0,0.0,11.0
23358,5000042.0,187.0,74.0,11.0
23359,79452.0,9.0,0.0,2.0
23360,79454.0,1.0,0.0,2.0
23361,79456.0,339.0,172.0,7.0
23362,117580.0,3.0,2.0,0.0
23363,1351179.0,6.0,0.0,12.0
23364,1351180.0,3.0,0.0,12.0
23365,1351182.0,8.0,0.0,12.0
23366,1351183.0,1.0,0.0,12.0
23367,90916.0,22.0,4.0,12.0
23368,110912.0,22.0,0.0,12.0
23369,113208.0,42.0,19.0,12.0
23370,114610.0,11.0,0.0,12.0
23371,90573.0,379.0,57.0,1.0
23372,1390311.0,253.0,0.0,12.0
23373,67156.0,148.0,33.0,12.0
23374,1184047.0,805.0,75.0,12.0
23375,100528.0,106.0,2.0,3.0
23376,115830.0,142.0,7.0,3.0
23377,1350724.0,91.0,0.0,3.0
23378,1386326.0,1.0,0.0,3.0
23379,86672.0,19.0,17.0,12.0
23380,1158618.0,271.0,0.0,12.0
23381,80299.0,645.0,121.0,12.0
23382,96855.0,37.0,14.0,12.0
23383,97081.0,161.0,26.0,12.0
23384,98065.0,552.0,90.0,12.0
23385,101182.0,0.0,0.0,0.0
23386,122796.0,422.0,115.0,12.0
23387,122802.0,204.0,39.0,12.0
23388,1153354.0,338.0,80.0,12.0
23389,1188127.0,305.0,0.0,12.0
23390,1193782.0,110.0,2.0,12.0
23391,1259306.0,38.0,0.0,12.0
23392,1322134.0,308.0,0.0,12.0
23393,1439676.0,35.0,0.0,12.0
23394,1440074.0,19.0,0.0,12.0
23395,1440077.0,17.0,0.0,12.0
23396,1440086.0,33.0,0.0,12.0
23397,71365.0,84.0,19.0,3.0
23398,71837.0,0.0,0.0,3.0
23399,371837.0,34.0,11.0,3.0
23400,74162.0,56.0,10.0,5.0
23401,105966.0,104.0,7.0,6.0
23402,109535.0,141.0,15.0,5.0
23403,18077.0,147.0,10.0,9.0
23404,25014.0,295.0,34.0,9.0
23405,53331.0,54.0,3.0,9.0
23406,57574.0,46.0,15.0,9.0
23407,69062.0,257.0,28.0,9.0
23408,80080.0,356.0,60.0,9.0
23409,87276.0,469.0,103.0,9.0
23410,101840.0,105.0,21.0,9.0
23411,101842.0,277.0,40.0,9.0
23412,112532.0,384.0,43.0,9.0
23413,1260546.0,188.0,11.0,9.0
23414,1303390.0,264.0,0.0,9.0
23415,1322700.0,81.0,0.0,9.0
23416,5000996.0,570.0,61.0,9.0
23417,5001000.0,241.0,20.0,9.0
23418,58813.0,270.0,25.0,9.0
23419,73451.0,8.0,2.0,9.0
23420,91475.0,331.0,65.0,9.0
23421,116442.0,186.0,17.0,9.0
23422,1177120.0,319.0,0.0,9.0
23423,1177121.0,324.0,51.0,9.0
23424,1177125.0,0.0,0.0,9.0
23425,1260401.0,114.0,20.0,9.0
23426,1303397.0,305.0,40.0,9.0
23427,1304522.0,227.0,0.0,9.0
23428,1322541.0,11.0,0.0,9.0
23429,1322542.0,301.0,0.0,9.0
23430,1454570.0,24.0,0.0,9.0
23431,57562.0,392.0,53.0,2.0
23432,57612.0,113.0,14.0,2.0
23433,57691.0,80.0,24.0,2.0
23434,58834.0,257.0,29.0,2.0
23435,68462.0,1206.0,132.0,3.0
23436,73763.0,274.0,45.0,2.0
23437,74026.0,526.0,100.0,2.0
23438,82631.0,274.0,29.0,2.0
23439,116440.0,278.0,28.0,2.0
23440,1260243.0,84.0,10.0,2.0
23441,1260246.0,223.0,25.0,2.0
23442,1300508.0,131.0,0.0,2.0
23443,1322539.0,159.0,0.0,2.0
23444,25282.0,225.0,17.0,9.0
23445,45463.0,30.0,7.0,9.0
23446,45464.0,73.0,7.0,9.0
23447,46262.0,66.0,3.0,9.0
23448,46264.0,18.0,4.0,9.0
23449,46280.0,64.0,2.0,9.0
23450,48353.0,225.0,17.0,9.0
23451,48354.0,79.0,7.0,8.0
23452,48362.0,259.0,13.0,9.0
23453,51670.0,691.0,55.0,9.0
23454,55031.0,506.0,41.0,9.0
23455,57294.0,318.0,22.0,9.0
23456,59202.0,578.0,49.0,9.0
23457,60094.0,401.0,41.0,9.0
23458,63074.0,1.0,0.0,9.0
23459,63076.0,527.0,33.0,9.0
23460,63078.0,307.0,37.0,9.0
23461,63080.0,83.0,2.0,9.0
23462,63082.0,490.0,28.0,9.0
23463,69065.0,262.0,28.0,9.0
23464,74265.0,121.0,7.0,9.0
23465,78256.0,1286.0,103.0,9.0
23466,92953.0,181.0,23.0,9.0
23467,1260506.0,57.0,3.0,9.0
23468,1260507.0,206.0,0.0,9.0
23469,1332346.0,96.0,0.0,9.0
23470,20397.0,187.0,6.0,10.0
23471,53333.0,122.0,6.0,10.0
23472,58794.0,542.0,79.0,10.0
23473,58816.0,396.0,46.0,10.0
23474,67987.0,801.0,50.0,10.0
23475,73757.0,136.0,5.0,10.0
23476,80101.0,280.0,41.0,10.0
23477,80103.0,276.0,54.0,10.0
23478,80105.0,345.0,40.0,10.0
23479,80107.0,616.0,78.0,10.0
23480,1280828.0,249.0,2.0,10.0
23481,1300233.0,358.0,0.0,10.0
23482,1303378.0,162.0,0.0,10.0
23483,1303379.0,299.0,0.0,10.0
23484,1322610.0,122.0,3.0,10.0
23485,66061.0,288.0,29.0,6.0
23486,66096.0,87.0,15.0,6.0
23487,66097.0,85.0,17.0,6.0
23488,66098.0,144.0,9.0,6.0
23489,87826.0,336.0,71.0,6.0
23490,99831.0,52.0,28.0,6.0
23491,104622.0,647.0,103.0,7.0
23492,1280835.0,200.0,38.0,6.0
23493,1280924.0,55.0,1.0,6.0
23494,1303384.0,90.0,0.0,6.0
23495,1303385.0,204.0,0.0,6.0
23496,1303386.0,144.0,0.0,6.0
23497,1308856.0,8.0,0.0,6.0
23498,1308858.0,3.0,0.0,6.0
23499,1308865.0,4.0,0.0,6.0
23500,1308866.0,8.0,0.0,6.0
23501,1322534.0,0.0,0.0,6.0
23502,1322535.0,149.0,0.0,6.0
23503,1385341.0,13.0,0.0,6.0
23504,1441623.0,0.0,0.0,6.0
23505,1441625.0,38.0,0.0,6.0
23506,70075.0,0.0,0.0,0.0
23507,70079.0,31.0,3.0,9.0
23508,1259603.0,12.0,0.0,9.0
23509,1260330.0,100.0,0.0,9.0
23510,58697.0,192.0,43.0,5.0
23511,61656.0,358.0,72.0,5.0
23512,96383.0,1109.0,104.0,5.0
23513,116608.0,70.0,9.0,5.0
23514,117034.0,82.0,7.0,5.0
23515,120593.0,101.0,6.0,5.0
23516,120766.0,73.0,17.0,5.0
23517,123159.0,111.0,17.0,5.0
23518,123161.0,153.0,26.0,5.0
23519,1108688.0,243.0,46.0,5.0
23520,1108711.0,180.0,29.0,5.0
23521,1108712.0,220.0,31.0,5.0
23522,1121601.0,171.0,29.0,5.0
23523,1121603.0,88.0,24.0,5.0
23524,1121604.0,33.0,8.0,5.0
23525,1121606.0,17.0,0.0,5.0
23526,1160149.0,7.0,0.0,4.0
23527,1160150.0,68.0,12.0,5.0
23528,1160153.0,0.0,0.0,5.0
23529,1322399.0,22.0,0.0,4.0
23530,1323773.0,10.0,3.0,5.0
23531,1385763.0,8.0,0.0,5.0
23532,5000166.0,531.0,125.0,5.0
23533,5000167.0,267.0,56.0,5.0
23534,5000177.0,59.0,10.0,5.0
23535,5000186.0,210.0,35.0,5.0
23536,72897.0,378.0,12.0,9.0
23537,75390.0,18.0,4.0,9.0
23538,75394.0,436.0,25.0,9.0
23539,75396.0,342.0,13.0,9.0
23540,75398.0,249.0,27.0,9.0
23541,75401.0,210.0,16.0,9.0
23542,75405.0,180.0,26.0,9.0
23543,117310.0,333.0,14.0,9.0
23544,1191344.0,106.0,13.0,9.0
23545,1300474.0,86.0,17.0,9.0
23546,1303366.0,86.0,20.0,9.0
23547,1303367.0,86.0,20.0,9.0
23548,1330273.0,16.0,0.0,9.0
23549,66901.0,173.0,54.0,12.0
23550,66905.0,209.0,59.0,12.0
23551,66907.0,104.0,28.0,12.0
23552,80301.0,451.0,89.0,12.0
23553,94211.0,189.0,60.0,12.0
23554,94213.0,147.0,40.0,12.0
23555,94215.0,149.0,40.0,12.0
23556,1184196.0,87.0,19.0,12.0
23557,1205625.0,175.0,0.0,12.0
23558,1322569.0,121.0,0.0,12.0
23559,54204.0,117.0,8.0,5.0
23560,54205.0,60.0,7.0,5.0
23561,54207.0,48.0,10.0,5.0
23562,54208.0,114.0,14.0,5.0
23563,100644.0,99.0,19.0,5.0
23564,1184347.0,126.0,24.0,5.0
23565,1203645.0,82.0,5.0,5.0
23566,1203648.0,37.0,0.0,5.0
23567,66647.0,219.0,37.0,12.0
23568,66650.0,297.0,22.0,10.0
23569,74182.0,189.0,28.0,12.0
23570,74184.0,59.0,5.0,10.0
23571,81038.0,896.0,84.0,12.0
23572,118358.0,239.0,22.0,10.0
23573,1151647.0,391.0,88.0,12.0
23574,1151648.0,192.0,47.0,12.0
23575,1154734.0,202.0,83.0,12.0
23576,1178812.0,192.0,24.0,12.0
23577,1259581.0,285.0,8.0,12.0
23578,1322201.0,219.0,0.0,12.0
23579,54213.0,5.0,0.0,3.0
23580,117779.0,49.0,11.0,3.0
23581,71029.0,114.0,12.0,11.0
23582,100536.0,86.0,28.0,10.0
23583,101728.0,22.0,11.0,11.0
23584,118748.0,146.0,25.0,11.0
23585,401728.0,0.0,0.0,11.0
23586,1177105.0,126.0,25.0,11.0
23587,1300175.0,137.0,0.0,10.0
23588,1349443.0,130.0,0.0,10.0
23589,92087.0,83.0,22.0,10.0
23590,54237.0,1.0,1.0,11.0
23591,54239.0,33.0,20.0,12.0
23592,56496.0,53.0,29.0,12.0
23593,66675.0,43.0,5.0,12.0
23594,88478.0,26.0,0.0,12.0
23595,100506.0,13.0,4.0,12.0
23596,1363827.0,29.0,0.0,12.0
23597,1363844.0,17.0,0.0,12.0
23598,1385241.0,36.0,0.0,12.0
23599,1385566.0,19.0,0.0,12.0
23600,1385691.0,28.0,0.0,12.0
23601,54260.0,1.0,1.0,5.0
23602,73966.0,33.0,18.0,5.0
23603,54262.0,184.0,54.0,3.0
23604,54266.0,162.0,33.0,3.0
23605,54270.0,25.0,8.0,4.0
23606,73896.0,71.0,7.0,3.0
23607,73898.0,72.0,21.0,3.0
23608,80098.0,40.0,14.0,4.0
23609,1405551.0,71.0,0.0,4.0
23610,107422.0,48.0,2.0,7.0
23611,1166817.0,299.0,0.0,7.0
23612,1166820.0,214.0,10.0,2.0
23613,1261117.0,114.0,9.0,10.0
23614,1261118.0,105.0,0.0,9.0
23615,1279706.0,56.0,0.0,5.0
23616,1279707.0,90.0,10.0,4.0
23617,1284201.0,117.0,0.0,5.0
23618,1331742.0,29.0,0.0,4.0
23619,1388556.0,24.0,0.0,2.0
23620,1441921.0,27.0,0.0,4.0
23621,54308.0,41.0,14.0,3.0
23622,54310.0,27.0,6.0,3.0
23623,56334.0,53.0,17.0,3.0
23624,57258.0,40.0,10.0,3.0
23625,75676.0,68.0,22.0,2.0
23626,88970.0,59.0,27.0,3.0
23627,88972.0,101.0,33.0,2.0
23628,117671.0,120.0,43.0,3.0
23629,66637.0,49.0,13.0,1.0
23630,1046734.0,62.0,0.0,0.0
23631,1046782.0,53.0,16.0,0.0
23632,71095.0,167.0,25.0,1.0
23633,85721.0,153.0,36.0,1.0
23634,85724.0,143.0,27.0,1.0
23635,90955.0,154.0,32.0,1.0
23636,94909.0,220.0,36.0,1.0
23637,94911.0,166.0,29.0,1.0
23638,94913.0,84.0,8.0,1.0
23639,1114906.0,357.0,83.0,1.0
23640,1185991.0,99.0,12.0,1.0
23641,1260794.0,63.0,4.0,1.0
23642,1261237.0,192.0,42.0,1.0
23643,1261351.0,19.0,17.0,1.0
23644,1303966.0,108.0,0.0,1.0
23645,1385063.0,54.0,0.0,1.0
23646,74172.0,88.0,12.0,4.0
23647,1070995.0,92.0,33.0,3.0
23648,1071000.0,21.0,6.0,2.0
23649,1284359.0,41.0,0.0,4.0
23650,69253.0,113.0,16.0,12.0
23651,118598.0,76.0,17.0,12.0
23652,118600.0,62.0,14.0,12.0
23653,119536.0,64.0,15.0,12.0
23654,1181165.0,71.0,0.0,12.0
23655,97206.0,72.0,5.0,0.0
23656,101256.0,65.0,14.0,0.0
23657,101287.0,71.0,13.0,0.0
23658,103860.0,94.0,21.0,0.0
23659,1100620.0,82.0,19.0,0.0
23660,1123213.0,56.0,7.0,0.0
23661,1396613.0,28.0,0.0,0.0
23662,1397378.0,23.0,0.0,0.0
23663,54352.0,217.0,35.0,0.0
23664,67545.0,154.0,31.0,0.0
23665,1332760.0,2.0,0.0,0.0
23666,72501.0,415.0,118.0,10.0
23667,72503.0,536.0,117.0,9.0
23668,73614.0,144.0,51.0,10.0
23669,73618.0,341.0,111.0,10.0
23670,1109122.0,283.0,90.0,10.0
23671,1136638.0,249.0,66.0,10.0
23672,1136664.0,269.0,35.0,10.0
23673,1136671.0,229.0,59.0,10.0
23674,1151555.0,165.0,42.0,10.0
23675,1153595.0,156.0,57.0,10.0
23676,1153943.0,146.0,34.0,10.0
23677,1163885.0,213.0,61.0,10.0
23678,1164382.0,691.0,129.0,10.0
23679,1174450.0,382.0,59.0,10.0
23680,1174506.0,0.0,0.0,0.0
23681,1180836.0,175.0,35.0,10.0
23682,1180846.0,0.0,0.0,0.0
23683,1190337.0,348.0,57.0,10.0
23684,1190338.0,409.0,70.0,10.0
23685,1193765.0,97.0,9.0,10.0
23686,1258303.0,106.0,25.0,10.0
23687,1258319.0,116.0,5.0,10.0
23688,1258660.0,125.0,28.0,10.0
23689,1258663.0,96.0,22.0,10.0
23690,1258664.0,199.0,1.0,10.0
23691,1258666.0,50.0,0.0,10.0
23692,1260568.0,72.0,0.0,10.0
23693,1260707.0,183.0,15.0,10.0
23694,1262088.0,158.0,14.0,10.0
23695,1262089.0,120.0,0.0,10.0
23696,1262180.0,140.0,6.0,10.0
23697,1285155.0,191.0,0.0,10.0
23698,1285156.0,109.0,6.0,10.0
23699,1285207.0,45.0,0.0,8.0
23700,1285490.0,221.0,0.0,10.0
23701,1300057.0,282.0,43.0,10.0
23702,1300058.0,161.0,34.0,10.0
23703,1304000.0,18.0,0.0,10.0
23704,1306412.0,214.0,50.0,10.0
23705,1306413.0,184.0,9.0,10.0
23706,1385523.0,124.0,0.0,10.0
23707,1386588.0,10.0,0.0,9.0
23708,1386590.0,45.0,0.0,10.0
23709,1386591.0,0.0,0.0,10.0
23710,1386592.0,32.0,0.0,10.0
23711,1386593.0,67.0,0.0,10.0
