ID_ALUNO;CODIGO_IES;RACA;PAIS_ORIGEM;GENERO;IDADE
65282;15520;Parda;Brasil;Masculino;28
65283;15522;Parda;Brasil;Feminino;37
65284;15522;Parda;Brasil;Feminino;25
65285;15522;Parda;Brasil;Masculino;24
65286;15522;Branca;Brasil;Masculino;32
65287;15522;Parda;Brasil;Masculino;36
65288;15522;Parda;Brasil;Masculino;24
65289;15522;Parda;Brasil;Masculino;41
65290;15522;Parda;Brasil;Feminino;59
65291;15522;Parda;Brasil;Masculino;26
65292;15522;Parda;Brasil;Feminino;26
65293;15522;Parda;Brasil;Feminino;52
65294;15522;Parda;Brasil;Masculino;36
65295;15522;Preta;Brasil;Feminino;27
65296;15522;Aluno não quis declarar cor/raça;Brasil;Masculino;35
65297;15522;Parda;Brasil;Feminino;35
65298;15522;Parda;Brasil;Feminino;29
65299;15522;Parda;Brasil;Feminino;22
65300;15522;Branca;Brasil;Masculino;25
65301;15522;Parda;Brasil;Masculino;25
65302;15522;Parda;Brasil;Masculino;26
65303;15522;Parda;Brasil;Masculino;41
65304;15522;Parda;Brasil;Masculino;47
65305;15522;Parda;Brasil;Feminino;36
65306;15522;Preta;Brasil;Masculino;22
65307;15522;Preta;Brasil;Feminino;22
65308;15522;Parda;Brasil;Masculino;30
65309;15522;Parda;Brasil;Feminino;23
65310;15522;Parda;Brasil;Masculino;39
65311;15522;Branca;Brasil;Masculino;31
65312;15522;Parda;Brasil;Masculino;21
65313;15526;Preta;Brasil;Masculino;31
65314;15526;Branca;Brasil;Feminino;33
65315;15526;Aluno não quis declarar cor/raça;Brasil;Masculino;29
65316;15526;Aluno não quis declarar cor/raça;Brasil;Feminino;25
65317;15526;Branca;Brasil;Feminino;26
65318;15526;Parda;Brasil;Feminino;27
65319;15526;Branca;Brasil;Masculino;37
65320;15526;Aluno não quis declarar cor/raça;Brasil;Feminino;31
65321;15526;Aluno não quis declarar cor/raça;Brasil;Feminino;30
65322;15526;Parda;Brasil;Masculino;30
65323;15526;Parda;Brasil;Feminino;27
65324;15526;Aluno não quis declarar cor/raça;Brasil;Masculino;25
65325;15526;Aluno não quis declarar cor/raça;Brasil;Masculino;21
65326;15526;Aluno não quis declarar cor/raça;Brasil;Masculino;39
65327;15526;Indígena;Brasil;Feminino;24
65328;15526;Branca;Brasil;Masculino;25
65329;15526;Parda;Brasil;Feminino;31
65330;15526;Aluno não quis declarar cor/raça;Brasil;Feminino;22
65331;15526;Preta;Brasil;Feminino;38
65332;15526;Parda;Brasil;Masculino;23
65333;15526;Aluno não quis declarar cor/raça;Brasil;Feminino;40
65334;15526;Aluno não quis declarar cor/raça;Brasil;Masculino;41
65335;15526;Aluno não quis declarar cor/raça;Brasil;Feminino;31
65336;15526;Parda;Brasil;Masculino;31
65337;15526;Branca;Brasil;Feminino;28
65338;15526;Aluno não quis declarar cor/raça;Brasil;Feminino;30
65339;15526;Parda;Brasil;Masculino;26
65340;15526;Branca;Brasil;Feminino;44
65341;15526;Parda;Brasil;Feminino;24
65342;15526;Aluno não quis declarar cor/raça;Brasil;Feminino;22
65343;15526;Preta;Brasil;Feminino;45
65344;15526;Aluno não quis declarar cor/raça;Brasil;Feminino;47
65345;15526;Aluno não quis declarar cor/raça;Brasil;Feminino;32
65346;15526;Parda;Brasil;Feminino;34
65347;15526;Parda;Brasil;Feminino;23
65348;15526;Aluno não quis declarar cor/raça;Brasil;Feminino;36
65349;15526;Branca;Brasil;Feminino;37
65350;15526;Parda;Brasil;Feminino;39
65351;15526;Parda;Brasil;Feminino;32
65352;15526;Preta;Brasil;Feminino;32
65353;15526;Preta;Brasil;Feminino;26
65354;15526;Parda;Brasil;Feminino;52
65355;15526;Branca;Brasil;Feminino;25
65356;15526;Parda;Brasil;Feminino;26
65357;15526;Branca;Brasil;Feminino;40
65358;15526;Branca;Brasil;Feminino;23
65359;15526;Branca;Brasil;Masculino;26
65360;15526;Branca;Brasil;Feminino;45
65361;15526;Parda;Brasil;Feminino;24
65362;15526;Parda;Brasil;Feminino;60
65363;15526;Branca;Brasil;Masculino;28
65364;15526;Branca;Brasil;Masculino;23
65365;15526;Aluno não quis declarar cor/raça;Brasil;Masculino;24
65366;15526;Parda;Brasil;Feminino;25
65367;15526;Parda;Brasil;Feminino;48
65368;15526;Aluno não quis declarar cor/raça;Brasil;Feminino;47
65369;15526;Branca;Brasil;Feminino;49
65370;15526;Aluno não quis declarar cor/raça;Brasil;Feminino;24
65371;15526;Aluno não quis declarar cor/raça;Brasil;Feminino;45
65372;15526;Parda;Brasil;Feminino;48
65373;15526;Parda;Brasil;Feminino;43
65374;15526;Aluno não quis declarar cor/raça;Brasil;Masculino;26
65375;15526;Aluno não quis declarar cor/raça;Brasil;Feminino;32
65376;15526;Parda;Brasil;Feminino;40
65377;15526;Parda;Brasil;Masculino;22
65378;15526;Branca;Brasil;Feminino;30
65379;15526;Aluno não quis declarar cor/raça;Brasil;Feminino;27
65380;15526;Aluno não quis declarar cor/raça;Brasil;Feminino;42
65381;15526;Aluno não quis declarar cor/raça;Brasil;Feminino;24
65382;15526;Parda;Brasil;Feminino;22
65383;15526;Aluno não quis declarar cor/raça;Brasil;Feminino;40
65384;15526;Parda;Brasil;Feminino;20
65385;15526;Aluno não quis declarar cor/raça;Brasil;Feminino;30
65386;15526;Parda;Brasil;Feminino;51
65387;15526;Parda;Brasil;Masculino;28
65388;15526;Parda;Brasil;Masculino;31
65389;15526;Parda;Brasil;Feminino;32
65390;15526;Parda;Brasil;Masculino;32
65391;15526;Preta;Brasil;Masculino;29
65392;15526;Parda;Brasil;Feminino;35
65393;15526;Branca;Brasil;Feminino;27
65394;15526;Amarela;Brasil;Masculino;35
65395;15526;Aluno não quis declarar cor/raça;Brasil;Feminino;26
65396;15526;Branca;Brasil;Feminino;25
65397;15526;Branca;Brasil;Masculino;26
65398;15526;Parda;Brasil;Masculino;41
65399;15526;Preta;Brasil;Masculino;23
65400;15526;Parda;Brasil;Masculino;38
65401;15526;Parda;Brasil;Masculino;51
65402;15526;Aluno não quis declarar cor/raça;Brasil;Feminino;24
65403;15526;Aluno não quis declarar cor/raça;Brasil;Feminino;42
65404;15526;Aluno não quis declarar cor/raça;Brasil;Masculino;26
65405;15526;Aluno não quis declarar cor/raça;Brasil;Feminino;22
65406;15526;Aluno não quis declarar cor/raça;Brasil;Masculino;47
65407;15526;Aluno não quis declarar cor/raça;Brasil;Feminino;33
65408;15526;Parda;Brasil;Masculino;35
65409;15526;Aluno não quis declarar cor/raça;Brasil;Feminino;43
65410;15526;Parda;Brasil;Masculino;29
65411;15526;Branca;Brasil;Feminino;23
65412;15526;Parda;Brasil;Masculino;26
65413;15526;Preta;Brasil;Masculino;22
65414;15526;Preta;Brasil;Masculino;29
65415;15526;Aluno não quis declarar cor/raça;Brasil;Masculino;28
65416;15526;Parda;Brasil;Masculino;24
65417;15526;Aluno não quis declarar cor/raça;Brasil;Feminino;24
65418;15526;Parda;Brasil;Feminino;39
65419;15526;Parda;Brasil;Feminino;24
65420;15526;Aluno não quis declarar cor/raça;Brasil;Masculino;20
65421;15526;Preta;Brasil;Masculino;24
65422;15526;Aluno não quis declarar cor/raça;Brasil;Masculino;29
65423;15526;Aluno não quis declarar cor/raça;Brasil;Feminino;21
65424;15526;Parda;Brasil;Feminino;32
65425;15526;Branca;Brasil;Masculino;23
65426;15526;Parda;Brasil;Masculino;46
65427;15526;Parda;Brasil;Masculino;26
65428;15526;Aluno não quis declarar cor/raça;Brasil;Masculino;24
65429;15526;Parda;Brasil;Masculino;32
65430;15526;Aluno não quis declarar cor/raça;Brasil;Masculino;32
65431;15526;Aluno não quis declarar cor/raça;Brasil;Masculino;24
65432;15576;Parda;Brasil;Masculino;48
65433;15576;Branca;Brasil;Masculino;58
65434;15576;Preta;Brasil;Masculino;46
65435;15576;Branca;Brasil;Feminino;24
65436;15576;Branca;Brasil;Masculino;22
65437;15576;Branca;Brasil;Feminino;55
65438;15576;Branca;Brasil;Masculino;48
65439;15581;Branca;Brasil;Masculino;47
65440;15585;Branca;Brasil;Masculino;36
65441;15639;Branca;Brasil;Masculino;53
65442;15639;Branca;Brasil;Feminino;23
65443;15639;Branca;Brasil;Masculino;43
65444;15639;Parda;Brasil;Masculino;24
65445;15680;Branca;Brasil;Masculino;24
65446;15680;Branca;Brasil;Masculino;24
65447;15682;Parda;Brasil;Feminino;46
65448;15682;Preta;Brasil;Masculino;40
65449;15682;Branca;Brasil;Feminino;47
65450;15682;Branca;Brasil;Feminino;50
65451;15687;Branca;Brasil;Masculino;29
65452;15687;Branca;Brasil;Feminino;33
65453;15687;Branca;Brasil;Feminino;31
65454;15687;Parda;Brasil;Masculino;34
65455;15688;Preta;Brasil;Masculino;24
65456;15688;Parda;Brasil;Feminino;22
65457;15688;Branca;Brasil;Feminino;39
65458;15688;Branca;Brasil;Feminino;48
65459;15688;Parda;Brasil;Masculino;40
65460;15689;Branca;Brasil;Masculino;28
65461;15689;Branca;Brasil;Feminino;22
65462;15689;Aluno não quis declarar cor/raça;Brasil;Masculino;29
65463;15689;Branca;Brasil;Feminino;34
65464;15689;Preta;Brasil;Masculino;31
65465;15693;Branca;Brasil;Masculino;47
65466;15693;Parda;Brasil;Masculino;26
65467;15693;Parda;Brasil;Masculino;47
65468;15693;Aluno não quis declarar cor/raça;Brasil;Masculino;35
65469;15693;Branca;Brasil;Masculino;24
65470;15695;Branca;Brasil;Masculino;26
65471;15695;Branca;Brasil;Masculino;40
65472;15695;Branca;Brasil;Masculino;23
65473;15696;Parda;Brasil;Masculino;35
65474;15696;Parda;Brasil;Masculino;23
65475;15696;Parda;Brasil;Masculino;38
65476;15696;Branca;Brasil;Masculino;56
65477;15696;Branca;Brasil;Feminino;34
65478;15697;Branca;Brasil;Masculino;24
65479;15697;Parda;Brasil;Masculino;21
65480;15697;Parda;Brasil;Masculino;28
65481;15697;Preta;Brasil;Masculino;35
65482;15697;Branca;Brasil;Masculino;37
65483;15704;Branca;Brasil;Feminino;20
65484;15704;Branca;Brasil;Masculino;44
65485;15704;Branca;Brasil;Feminino;35
65486;15704;Branca;Brasil;Feminino;22
65487;15708;Branca;Brasil;Masculino;32
65488;15708;Branca;Brasil;Masculino;45
65489;15708;Aluno não quis declarar cor/raça;Brasil;Feminino;27
65490;15708;Parda;Brasil;Masculino;27
65491;15708;Aluno não quis declarar cor/raça;Brasil;Masculino;29
65492;15708;Branca;Brasil;Masculino;41
65493;15708;Preta;Brasil;Feminino;66
65494;15709;Branca;Brasil;Masculino;55
65495;15709;Parda;Brasil;Masculino;47
65496;15709;Branca;Brasil;Masculino;22
65497;15709;Preta;Brasil;Masculino;23
65498;15709;Parda;Brasil;Masculino;20
65499;15709;Branca;Brasil;Masculino;21
65500;15709;Branca;Brasil;Masculino;21
65501;15709;Parda;Brasil;Masculino;21
65502;15709;Parda;Brasil;Feminino;32
65503;15709;Branca;Brasil;Masculino;43
65504;15709;Parda;Brasil;Masculino;42
65505;15709;Branca;Brasil;Masculino;68
65506;15709;Branca;Brasil;Feminino;27
65507;15709;Branca;Brasil;Masculino;32
65508;15709;Branca;Brasil;Feminino;63
65509;15709;Parda;Brasil;Masculino;42
65510;15709;Branca;Brasil;Masculino;28
65511;15709;Parda;Brasil;Masculino;24
65512;15709;Branca;Brasil;Masculino;24
65513;15709;Branca;Brasil;Masculino;24
65514;15709;Branca;Brasil;Masculino;29
65515;15709;Branca;Brasil;Masculino;28
65516;15709;Branca;Brasil;Masculino;21
65517;15709;Preta;Brasil;Masculino;38
65518;15709;Branca;Brasil;Feminino;26
65519;15709;Parda;Brasil;Masculino;32
65520;15709;Amarela;Brasil;Masculino;23
65521;15714;Branca;Brasil;Masculino;31
65522;15714;Branca;Brasil;Masculino;32
65523;15714;Branca;Brasil;Masculino;22
65524;15714;Branca;Brasil;Masculino;35
65525;15714;Branca;Brasil;Masculino;23
65526;15714;Parda;Brasil;Masculino;29
65527;15714;Branca;Brasil;Masculino;21
65528;15714;Branca;Brasil;Masculino;24
65529;15714;Parda;Brasil;Masculino;47
65530;15715;Branca;Brasil;Masculino;22
65531;15745;Branca;Brasil;Masculino;38
65532;15745;Branca;Brasil;Masculino;60
65533;15745;Parda;Brasil;Feminino;56
65534;15745;Branca;Brasil;Masculino;31
65535;15745;Amarela;Brasil;Masculino;24
65536;15745;Branca;Brasil;Masculino;22
65537;15746;Branca;Brasil;Masculino;23
65538;15746;Parda;Brasil;Masculino;22
65539;15752;Parda;Brasil;Masculino;26
65540;15752;Branca;Brasil;Feminino;44
65541;15752;Branca;Brasil;Masculino;30
65542;15753;Branca;Brasil;Feminino;32
65543;15753;Branca;Brasil;Masculino;54
65544;15753;Branca;Brasil;Feminino;23
65545;15757;Branca;Brasil;Masculino;26
65546;15757;Branca;Brasil;Feminino;57
65547;15757;Parda;Brasil;Feminino;28
65548;15769;Preta;Brasil;Masculino;50
65549;15769;Parda;Brasil;Feminino;29
65550;15769;Parda;Brasil;Masculino;22
65551;15769;Preta;Brasil;Masculino;37
65552;15769;Branca;Brasil;Masculino;29
65553;15769;Parda;Brasil;Masculino;20
65554;15769;Branca;Brasil;Feminino;22
65555;15769;Branca;Brasil;Masculino;23
65556;15769;Branca;Brasil;Feminino;30
65557;15769;Branca;Brasil;Masculino;22
65558;15769;Branca;Brasil;Masculino;20
65559;15784;Branca;Brasil;Masculino;44
65560;15784;Branca;Brasil;Feminino;36
65561;15784;Branca;Brasil;Feminino;32
65562;15784;Branca;Brasil;Feminino;47
65563;15784;Parda;Brasil;Feminino;58
65564;15784;Branca;Brasil;Masculino;22
65565;15784;Parda;Brasil;Feminino;24
65566;15793;Parda;Brasil;Masculino;24
65567;15793;Branca;Brasil;Feminino;25
65568;15793;Branca;Brasil;Masculino;27
65569;15803;Branca;Brasil;Masculino;42
65570;15803;Branca;Brasil;Masculino;48
65571;15803;Branca;Brasil;Masculino;42
65572;15803;Branca;Brasil;Masculino;22
65573;15803;Parda;Brasil;Masculino;20
65574;15803;Branca;Brasil;Masculino;30
65575;15803;Parda;Brasil;Masculino;27
65576;15803;Branca;Brasil;Feminino;26
65577;15803;Branca;Brasil;Masculino;39
65578;15803;Branca;Brasil;Feminino;30
65579;15803;Parda;Brasil;Feminino;21
65580;15803;Branca;Brasil;Masculino;41
65581;15803;Branca;Brasil;Feminino;22
65582;15803;Parda;Brasil;Feminino;20
65583;15803;Branca;Brasil;Feminino;25
65584;15803;Branca;Brasil;Masculino;28
65585;15803;Parda;Brasil;Feminino;38
65586;15803;Branca;Brasil;Masculino;22
65587;15803;Branca;Brasil;Feminino;23
65588;15803;Branca;Brasil;Feminino;39
65589;15803;Branca;Brasil;Masculino;26
65590;15839;Parda;Brasil;Feminino;59
65591;15839;Indígena;Brasil;Feminino;52
65592;15839;Parda;Brasil;Feminino;58
65593;15839;Branca;Brasil;Masculino;24
65594;15839;Branca;Brasil;Masculino;35
65595;15839;Branca;Brasil;Masculino;24
65596;15839;Branca;Brasil;Masculino;24
65597;15859;Branca;Brasil;Feminino;42
65598;15859;Branca;Brasil;Masculino;60
65599;15859;Parda;Brasil;Masculino;42
65600;15859;Preta;Brasil;Masculino;60
65601;15859;Preta;Brasil;Feminino;46
65602;15859;Branca;Brasil;Feminino;35
65603;15894;Branca;Brasil;Feminino;55
65604;15980;Parda;Brasil;Masculino;31
65605;15980;Branca;Brasil;Feminino;49
65606;16010;Branca;Brasil;Masculino;38
65607;16010;Parda;Brasil;Feminino;26
65608;16010;Branca;Brasil;Masculino;25
65609;16010;Parda;Brasil;Masculino;66
65610;16010;Branca;Brasil;Feminino;25
65611;16010;Branca;Brasil;Feminino;34
65612;16194;Branca;Brasil;Masculino;27
65613;16194;Branca;Brasil;Masculino;24
65614;16194;Branca;Brasil;Feminino;26
65615;16194;Branca;Brasil;Masculino;40
65616;16395;Parda;Brasil;Masculino;43
65617;16395;Preta;Brasil;Feminino;25
65618;16395;Branca;Brasil;Feminino;22
65619;16395;Branca;Brasil;Masculino;27
65620;16395;Branca;Brasil;Masculino;23
65621;16395;Branca;Brasil;Feminino;22
65622;16395;Branca;Brasil;Masculino;55
65623;16395;Parda;Brasil;Masculino;42
65624;16395;Parda;Brasil;Masculino;52
65625;16395;Branca;Brasil;Masculino;34
65626;16395;Parda;Brasil;Masculino;30
65627;16395;Parda;Brasil;Feminino;27
65628;16395;Branca;Brasil;Masculino;30
65629;16395;Branca;Brasil;Masculino;27
65630;16395;Branca;Brasil;Masculino;26
65631;16395;Branca;Brasil;Masculino;24
65632;16395;Branca;Brasil;Masculino;23
65633;16395;Branca;Brasil;Masculino;21
65634;16410;Branca;Brasil;Masculino;23
65635;16410;Branca;Brasil;Feminino;21
65636;16410;Parda;Brasil;Feminino;33
65637;16410;Branca;Brasil;Masculino;37
65638;16410;Branca;Brasil;Masculino;21
65639;16502;Branca;Brasil;Masculino;36
65640;16725;Parda;Brasil;Feminino;28
65641;16728;Parda;Brasil;Masculino;20
65642;16781;Parda;Brasil;Feminino;28
65643;16781;Branca;Brasil;Masculino;26
65644;16782;Parda;Brasil;Masculino;31
65645;16864;Branca;Brasil;Feminino;36
65646;16864;Branca;Brasil;Masculino;24
65647;16898;Parda;Brasil;Masculino;36
65648;16898;Parda;Brasil;Feminino;30
65649;16898;Branca;Brasil;Feminino;29
65650;16898;Branca;Brasil;Masculino;21
65651;16898;Parda;Brasil;Masculino;35
65652;16901;Branca;Brasil;Feminino;28
65653;16914;Branca;Brasil;Feminino;24
65654;16914;Branca;Brasil;Feminino;22
65655;16914;Branca;Brasil;Masculino;27
65656;16934;Branca;Brasil;Masculino;26
65657;16943;Parda;Brasil;Feminino;24
65658;17014;Parda;Brasil;Feminino;68
65659;17014;Branca;Brasil;Feminino;36
65660;17014;Parda;Brasil;Masculino;28
65661;17014;Aluno não quis declarar cor/raça;Brasil;Masculino;22
65662;17014;Preta;Brasil;Feminino;22
65663;17014;Branca;Brasil;Masculino;32
65664;17014;Aluno não quis declarar cor/raça;Brasil;Feminino;22
65665;17118;Branca;Brasil;Masculino;42
65666;17138;Branca;Brasil;Feminino;28
65667;17138;Branca;Brasil;Feminino;24
65668;17138;Parda;Brasil;Feminino;25
65669;17138;Branca;Brasil;Feminino;29
65670;17138;Branca;Brasil;Masculino;26
65671;17138;Parda;Brasil;Feminino;33
65672;17138;Branca;Brasil;Masculino;30
65673;17138;Branca;Brasil;Masculino;31
65674;17138;Branca;Brasil;Masculino;39
65675;17138;Branca;Brasil;Masculino;27
65676;17138;Branca;Brasil;Masculino;26
65677;17138;Branca;Brasil;Feminino;23
65678;17138;Aluno não quis declarar cor/raça;Brasil;Masculino;25
65679;17138;Preta;Brasil;Masculino;39
65680;17138;Preta;Brasil;Masculino;37
65681;17138;Branca;Brasil;Masculino;26
65682;17138;Branca;Brasil;Masculino;26
65683;17138;Branca;Brasil;Masculino;19
65684;17226;Parda;Brasil;Masculino;22
65685;17226;Parda;Brasil;Masculino;27
65686;17284;Parda;Brasil;Masculino;44
65687;17284;Aluno não quis declarar cor/raça;Brasil;Masculino;38
65688;17284;Preta;Brasil;Feminino;27
65689;17322;Parda;Brasil;Masculino;28
65690;17352;Parda;Brasil;Feminino;22
65691;17401;Branca;Brasil;Feminino;45
65692;17401;Parda;Brasil;Masculino;50
65693;17401;Branca;Brasil;Feminino;22
65694;17401;Parda;Brasil;Masculino;37
65695;17401;Parda;Brasil;Feminino;43
65696;17403;Parda;Brasil;Masculino;24
65697;17420;Aluno não quis declarar cor/raça;Brasil;Masculino;35
65698;17499;Branca;Brasil;Masculino;22
65699;17590;Parda;Brasil;Masculino;32
65700;17590;Branca;Brasil;Masculino;34
65701;17593;Branca;Brasil;Feminino;26
65702;17593;Branca;Brasil;Feminino;37
65703;17593;Branca;Brasil;Feminino;21
65704;17628;Parda;Brasil;Feminino;33
65705;17628;Parda;Brasil;Feminino;24
65706;17628;Branca;Brasil;Feminino;22
65707;17628;Parda;Brasil;Feminino;29
65708;17628;Branca;Brasil;Feminino;36
65709;17628;Branca;Brasil;Feminino;34
65710;17628;Parda;Brasil;Feminino;25
65711;17628;Branca;Brasil;Feminino;48
65712;17628;Preta;Brasil;Feminino;43
65713;17628;Parda;Brasil;Feminino;47
65714;17628;Parda;Brasil;Feminino;29
65715;17628;Indígena;Brasil;Feminino;40
65716;17632;Aluno não quis declarar cor/raça;Brasil;Masculino;36
65717;17632;Aluno não quis declarar cor/raça;Brasil;Masculino;22
65718;17632;Aluno não quis declarar cor/raça;Brasil;Masculino;19
65719;17632;Branca;Brasil;Feminino;23
65720;17632;Aluno não quis declarar cor/raça;Brasil;Masculino;56
65721;17662;Branca;Brasil;Feminino;30
65722;17662;Branca;Brasil;Masculino;39
65723;17662;Parda;Brasil;Masculino;39
65724;17662;Branca;Brasil;Feminino;27
65725;17666;Parda;Brasil;Masculino;31
65726;17666;Parda;Brasil;Masculino;30
65727;17666;Parda;Brasil;Feminino;62
65728;17666;Parda;Brasil;Masculino;31
65729;17667;Parda;Brasil;Masculino;35
65730;17667;Parda;Brasil;Masculino;27
65731;17667;Branca;Brasil;Masculino;26
65732;17667;Parda;Brasil;Masculino;22
65733;17667;Aluno não quis declarar cor/raça;Brasil;Feminino;36
65734;17667;Parda;Brasil;Masculino;46
65735;17667;Parda;Brasil;Feminino;52
65736;17667;Branca;Brasil;Feminino;27
65737;17667;Parda;Brasil;Feminino;34
65738;17667;Parda;Brasil;Masculino;36
65739;17667;Parda;Brasil;Feminino;25
65740;17667;Parda;Brasil;Feminino;23
65741;17667;Parda;Brasil;Masculino;55
65742;17667;Parda;Brasil;Masculino;40
65743;17670;Parda;Brasil;Feminino;25
65744;17688;Parda;Brasil;Feminino;24
65745;17690;Branca;Brasil;Masculino;46
65746;17691;Branca;Brasil;Masculino;32
65747;17731;Parda;Brasil;Masculino;43
65748;17763;Parda;Brasil;Masculino;42
65749;17816;Preta;Brasil;Feminino;40
65750;17828;Parda;Brasil;Masculino;24
65751;17828;Parda;Brasil;Masculino;24
65752;17854;Branca;Brasil;Feminino;23
65753;17854;Branca;Brasil;Masculino;40
65754;17854;Branca;Brasil;Feminino;26
65755;17854;Branca;Brasil;Feminino;38
65756;17854;Branca;Brasil;Feminino;22
65757;17854;Branca;Brasil;Masculino;33
65758;17854;Parda;Brasil;Masculino;26
65759;17854;Aluno não quis declarar cor/raça;Brasil;Feminino;44
65760;17874;Aluno não quis declarar cor/raça;Brasil;Feminino;39
65761;17875;Aluno não quis declarar cor/raça;Brasil;Masculino;26
65762;17886;Branca;Brasil;Feminino;54
65763;17886;Amarela;Brasil;Feminino;36
65764;17887;Branca;Brasil;Feminino;43
65765;17926;Parda;Brasil;Masculino;61
65766;17933;Parda;Brasil;Feminino;24
65767;17933;Branca;Brasil;Masculino;23
65768;17942;Branca;Brasil;Masculino;33
65769;17942;Branca;Brasil;Masculino;39
65770;17942;Preta;Brasil;Masculino;33
65771;17952;Branca;Brasil;Feminino;39
65772;17953;Aluno não quis declarar cor/raça;Brasil;Masculino;30
65773;17953;Branca;Brasil;Masculino;37
65774;17953;Branca;Brasil;Masculino;25
65775;17977;Parda;Brasil;Masculino;44
65776;17977;Branca;Brasil;Masculino;42
65777;17977;Preta;Brasil;Masculino;26
65778;17977;Parda;Brasil;Masculino;37
65779;17977;Branca;Brasil;Masculino;30
65780;17977;Amarela;Brasil;Masculino;22
65781;18023;Parda;Brasil;Masculino;21
65782;18023;Parda;Brasil;Masculino;49
65783;18034;Branca;Brasil;Feminino;27
65784;18034;Branca;Brasil;Masculino;42
65785;18035;Branca;Brasil;Feminino;47
65786;18049;Parda;Brasil;Masculino;34
65787;18049;Branca;Brasil;Masculino;21
65788;18051;Parda;Brasil;Masculino;47
65789;18065;Branca;Brasil;Masculino;24
65790;18067;Parda;Brasil;Masculino;27
65791;18077;Preta;Brasil;Masculino;37
65792;18099;Branca;Brasil;Feminino;46
65793;18133;Parda;Brasil;Feminino;27
65794;18133;Branca;Brasil;Feminino;29
65795;18133;Parda;Brasil;Feminino;29
65796;18148;Aluno não quis declarar cor/raça;Brasil;Masculino;26
65797;18148;Aluno não quis declarar cor/raça;Brasil;Masculino;26
65798;18165;Branca;Brasil;Masculino;49
65799;18165;Branca;Brasil;Masculino;43
65800;18165;Branca;Brasil;Masculino;38
65801;18165;Parda;Brasil;Masculino;51
65802;18165;Branca;Brasil;Masculino;51
65803;18165;Branca;Brasil;Masculino;36
65804;18165;Aluno não quis declarar cor/raça;Brasil;Masculino;53
65805;18165;Branca;Brasil;Masculino;33
65806;18165;Branca;Brasil;Masculino;46
65807;18165;Parda;Brasil;Masculino;32
65808;18165;Branca;Brasil;Masculino;44
65809;18165;Aluno não quis declarar cor/raça;Brasil;Masculino;29
65810;18165;Branca;Brasil;Masculino;43
65811;18165;Parda;Brasil;Masculino;34
65812;18165;Parda;Brasil;Masculino;49
65813;18165;Branca;Brasil;Masculino;29
65814;18165;Branca;Brasil;Feminino;58
65815;18165;Branca;Brasil;Masculino;60
65816;18165;Aluno não quis declarar cor/raça;Brasil;Masculino;35
65817;18165;Branca;Brasil;Masculino;52
65818;18165;Branca;Brasil;Feminino;41
65819;18165;Aluno não quis declarar cor/raça;Brasil;Masculino;27
65820;18165;Branca;Brasil;Masculino;31
65821;18165;Branca;Brasil;Masculino;29
65822;18165;Parda;Brasil;Masculino;39
65823;18165;Branca;Brasil;Masculino;34
65824;18165;Branca;Brasil;Masculino;28
65825;18165;Branca;Brasil;Feminino;43
65826;18165;Parda;Brasil;Feminino;40
65827;18165;Branca;Brasil;Feminino;42
65828;18165;Parda;Brasil;Masculino;35
65829;18165;Branca;Brasil;Masculino;50
65830;18165;Aluno não quis declarar cor/raça;Brasil;Masculino;43
65831;18165;Parda;Brasil;Masculino;39
65832;18165;Parda;Brasil;Masculino;35
65833;18165;Aluno não quis declarar cor/raça;Brasil;Masculino;46
65834;18165;Branca;Brasil;Masculino;44
65835;18165;Aluno não quis declarar cor/raça;Brasil;Masculino;27
65836;18165;Parda;Brasil;Masculino;43
65837;18165;Aluno não quis declarar cor/raça;Brasil;Masculino;38
65838;18165;Branca;Brasil;Masculino;29
65839;18165;Preta;Brasil;Masculino;52
65840;18165;Aluno não quis declarar cor/raça;Brasil;Masculino;35
65841;18165;Parda;Brasil;Feminino;39
65842;18165;Aluno não quis declarar cor/raça;Brasil;Feminino;24
65843;18165;Parda;Brasil;Masculino;41
65844;18165;Aluno não quis declarar cor/raça;Brasil;Masculino;22
65845;18165;Aluno não quis declarar cor/raça;Brasil;Masculino;40
65846;18165;Aluno não quis declarar cor/raça;Brasil;Masculino;58
65847;18165;Parda;Brasil;Masculino;38
65848;18165;Branca;Brasil;Masculino;55
65849;18165;Branca;Brasil;Feminino;52
65850;18165;Branca;Brasil;Masculino;43
65851;18165;Parda;Brasil;Masculino;40
65852;18165;Parda;Brasil;Masculino;42
65853;18165;Parda;Brasil;Masculino;40
65854;18165;Branca;Brasil;Masculino;59
65855;18165;Branca;Brasil;Masculino;21
65856;18165;Aluno não quis declarar cor/raça;Brasil;Masculino;23
65857;18165;Aluno não quis declarar cor/raça;Brasil;Masculino;36
65858;18165;Aluno não quis declarar cor/raça;Brasil;Masculino;42
65859;18165;Aluno não quis declarar cor/raça;Brasil;Masculino;40
65860;18165;Aluno não quis declarar cor/raça;Brasil;Masculino;52
65861;18165;Aluno não quis declarar cor/raça;Brasil;Masculino;39
65862;18165;Aluno não quis declarar cor/raça;Brasil;Feminino;41
65863;18165;Aluno não quis declarar cor/raça;Brasil;Masculino;30
65864;18165;Aluno não quis declarar cor/raça;Brasil;Masculino;37
65865;18165;Aluno não quis declarar cor/raça;Brasil;Feminino;50
65866;18165;Aluno não quis declarar cor/raça;Brasil;Masculino;37
